COD_BASE;COD_VER_EXEC;COD_CUBE;DATA_EXEC;CUBE_START_TIME;CUBE_END_TIME;SELECT_TIME;WRITE_TIME;TOTAL_TIME;TUPLAS_GRAVADAS;VALORES_GRAVADOS;REGISTROS_SELECIONADOS
1;21;0000;2024-03-23 00:00;2025-01-07 03:25:59;2025-01-07 03:27:48;62,81;41,88;104,69;560161;5601610;6068880
2;2;0001;2024-01-07 00:00;2025-01-07 03:27:50;2025-01-07 03:27:56;2,66;1,77;4,43;10447;104470;101150
2;2;0002;2024-01-07 00:00;2025-01-07 03:27:56;2025-01-07 03:28:05;4,65;3,10;7,76;28190;281900;101150
2;2;0003;2024-01-07 00:00;2025-01-07 03:28:05;2025-01-07 03:28:16;5,46;3,64;9,10;41104;411040;101150
2;2;0000;2024-01-07 00:00;2025-01-07 03:27:50;2025-01-07 03:28:16;12,77;8,51;21,29;79741;797410;303450
2;3;0001;2024-01-11 00:00;2025-01-07 03:28:16;2025-01-07 03:28:22;3,09;2,06;5,16;14033;140330;202300
2;3;0002;2024-01-11 00:00;2025-01-07 03:28:23;2025-01-07 03:28:33;5,45;3,64;9,09;45319;453190;202300
2;3;0003;2024-01-11 00:00;2025-01-07 03:28:33;2025-01-07 03:28:46;7,04;4,69;11,74;71929;719290;202300
2;3;0000;2024-01-11 00:00;2025-01-07 03:28:16;2025-01-07 03:28:46;15,59;10,39;25,98;131281;1312810;606900
2;4;0001;2024-01-15 00:00;2025-01-07 03:28:46;2025-01-07 03:28:53;3,39;2,26;5,66;16374;163740;303450
2;4;0002;2024-01-15 00:00;2025-01-07 03:28:53;2025-01-07 03:29:05;6,52;4,35;10,87;58790;587900;303450
2;4;0003;2024-01-15 00:00;2025-01-07 03:29:06;2025-01-07 03:29:21;8,53;5,69;14,22;98370;983700;303450
2;4;0000;2024-01-15 00:00;2025-01-07 03:28:46;2025-01-07 03:29:21;18,45;12,30;30,75;173534;1735340;910350
2;5;0001;2024-01-19 00:00;2025-01-07 03:29:21;2025-01-07 03:29:29;3,87;2,58;6,45;18172;181720;404600
2;5;0002;2024-01-19 00:00;2025-01-07 03:29:29;2025-01-07 03:29:45;8,79;5,86;14,64;70157;701570;404600
2;5;0003;2024-01-19 00:00;2025-01-07 03:29:45;2025-01-07 03:30:03;10,03;6,68;16,71;121893;1218930;404600
2;5;0000;2024-01-19 00:00;2025-01-07 03:29:21;2025-01-07 03:30:03;22,68;15,12;37,81;210222;2102220;1213800
2;6;0001;2024-01-23 00:00;2025-01-07 03:30:03;2025-01-07 03:30:12;4,29;2,86;7,16;19609;196090;505750
2;6;0002;2024-01-23 00:00;2025-01-07 03:30:12;2025-01-07 03:30:30;9,94;6,63;16,56;80207;802070;505750
2;6;0003;2024-01-23 00:00;2025-01-07 03:30:30;2025-01-07 03:30:50;11,48;7,65;19,13;143627;1436270;505750
2;6;0000;2024-01-23 00:00;2025-01-07 03:30:03;2025-01-07 03:30:50;25,71;17,14;42,84;243443;2434430;1517250
2;7;0001;2024-01-27 00:00;2025-01-07 03:30:51;2025-01-07 03:31:00;4,71;3,14;7,84;20789;207890;606899
2;7;0002;2024-01-27 00:00;2025-01-07 03:31:00;2025-01-07 03:31:19;11,15;7,43;18,58;89291;892910;606899
2;7;0003;2024-01-27 00:00;2025-01-07 03:31:20;2025-01-07 03:31:41;11,82;7,88;19,70;163672;1636720;606899
2;7;0000;2024-01-27 00:00;2025-01-07 03:30:51;2025-01-07 03:31:41;27,67;18,45;46,12;273752;2737520;1820697
2;8;0001;2024-01-31 00:00;2025-01-07 03:31:41;2025-01-07 03:31:50;4,42;2,95;7,37;21802;218020;708048
2;8;0002;2024-01-31 00:00;2025-01-07 03:31:50;2025-01-07 03:32:11;12,09;8,06;20,15;97560;975600;708048
2;8;0003;2024-01-31 00:00;2025-01-07 03:32:12;2025-01-07 03:32:35;13,47;8,98;22,45;182367;1823670;708048
2;8;0000;2024-01-31 00:00;2025-01-07 03:31:41;2025-01-07 03:32:35;29,99;19,99;49,98;301729;3017290;2124144
2;9;0001;2024-02-04 00:00;2025-01-07 03:32:36;2025-01-07 03:32:45;4,56;3,04;7,60;22721;227210;809197
2;9;0002;2024-02-04 00:00;2025-01-07 03:32:45;2025-01-07 03:33:03;10,51;7,00;17,51;105120;1051200;809197
2;9;0003;2024-02-04 00:00;2025-01-07 03:33:03;2025-01-07 03:33:29;14,31;9,54;23,85;199891;1998910;809197
2;9;0000;2024-02-04 00:00;2025-01-07 03:32:36;2025-01-07 03:33:29;29,38;19,59;48,96;327732;3277320;2427591
2;10;0001;2024-02-08 00:00;2025-01-07 03:33:29;2025-01-07 03:33:38;4,80;3,20;8,00;23536;235360;910346
2;10;0002;2024-02-08 00:00;2025-01-07 03:33:38;2025-01-07 03:33:55;9,09;6,06;15,16;112195;1121950;910346
2;10;0003;2024-02-08 00:00;2025-01-07 03:33:55;2025-01-07 03:34:22;15,70;10,47;26,17;216613;2166130;910346
2;10;0000;2024-02-08 00:00;2025-01-07 03:33:29;2025-01-07 03:34:22;29,60;19,73;49,33;352344;3523440;2731038
2;11;0001;2024-02-12 00:00;2025-01-07 03:34:23;2025-01-07 03:34:33;5,02;3,35;8,37;24289;242890;1011495
2;11;0002;2024-02-12 00:00;2025-01-07 03:34:33;2025-01-07 03:34:50;9,46;6,31;15,77;118783;1187830;1011495
2;11;0003;2024-02-12 00:00;2025-01-07 03:34:50;2025-01-07 03:35:19;16,89;11,26;28,15;232540;2325400;1011495
2;11;0000;2024-02-12 00:00;2025-01-07 03:34:23;2025-01-07 03:35:19;31,38;20,92;52,29;375612;3756120;3034485
2;12;0001;2024-02-16 00:00;2025-01-07 03:35:20;2025-01-07 03:35:30;5,35;3,56;8,91;25001;250010;1112642
2;12;0002;2024-02-16 00:00;2025-01-07 03:35:30;2025-01-07 03:35:49;10,21;6,80;17,01;125085;1250850;1112642
2;12;0003;2024-02-16 00:00;2025-01-07 03:35:49;2025-01-07 03:36:28;22,63;15,08;37,71;247784;2477840;1112642
2;12;0000;2024-02-16 00:00;2025-01-07 03:35:20;2025-01-07 03:36:28;38,18;25,45;63,63;397870;3978700;3337926
2;13;0001;2024-02-20 00:00;2025-01-07 03:36:29;2025-01-07 03:36:42;6,86;4,57;11,43;25619;256190;1213789
2;13;0002;2024-02-20 00:00;2025-01-07 03:36:42;2025-01-07 03:37:01;10,38;6,92;17,30;131041;1310410;1213789
2;13;0003;2024-02-20 00:00;2025-01-07 03:37:01;2025-01-07 03:37:35;19,63;13,08;32,71;262375;2623750;1213789
2;13;0000;2024-02-20 00:00;2025-01-07 03:36:29;2025-01-07 03:37:35;36,86;24,57;61,44;419035;4190350;3641367
2;14;0001;2024-02-24 00:00;2025-01-07 03:37:36;2025-01-07 03:37:47;5,81;3,87;9,69;26214;262140;1314936
2;14;0002;2024-02-24 00:00;2025-01-07 03:37:47;2025-01-07 03:38:06;11,04;7,36;18,41;136594;1365940;1314936
2;14;0003;2024-02-24 00:00;2025-01-07 03:38:06;2025-01-07 03:38:43;21,05;14,03;35,08;276254;2762540;1314936
2;14;0000;2024-02-24 00:00;2025-01-07 03:37:36;2025-01-07 03:38:43;37,90;25,27;63,17;439062;4390620;3944808
2;15;0001;2024-02-28 00:00;2025-01-07 03:38:44;2025-01-07 03:38:55;6,19;4,13;10,31;26771;267710;1416083
2;15;0002;2024-02-28 00:00;2025-01-07 03:38:55;2025-01-07 03:39:15;11,07;7,38;18,44;141998;1419980;1416083
2;15;0003;2024-02-28 00:00;2025-01-07 03:39:15;2025-01-07 03:39:53;21,85;14,57;36,42;289667;2896670;1416083
2;15;0000;2024-02-28 00:00;2025-01-07 03:38:44;2025-01-07 03:39:53;39,11;26,07;65,18;458436;4584360;4248249
2;16;0001;2024-03-03 00:00;2025-01-07 03:39:54;2025-01-07 03:40:05;6,29;4,19;10,48;27249;272490;1517230
2;16;0002;2024-03-03 00:00;2025-01-07 03:40:05;2025-01-07 03:40:27;11,97;7,98;19,95;147136;1471360;1517230
2;16;0003;2024-03-03 00:00;2025-01-07 03:40:27;2025-01-07 03:41:08;24,18;16,12;40,31;302647;3026470;1517230
2;16;0000;2024-03-03 00:00;2025-01-07 03:39:54;2025-01-07 03:41:08;42,44;28,30;70,74;477032;4770320;4551690
2;17;0001;2024-03-07 00:00;2025-01-07 03:41:09;2025-01-07 03:41:22;6,79;4,53;11,31;27692;276920;1618376
2;17;0002;2024-03-07 00:00;2025-01-07 03:41:22;2025-01-07 03:41:44;12,47;8,31;20,78;152007;1520070;1618376
2;17;0003;2024-03-07 00:00;2025-01-07 03:41:44;2025-01-07 03:42:29;26,07;17,38;43,46;315300;3153000;1618376
2;17;0000;2024-03-07 00:00;2025-01-07 03:41:09;2025-01-07 03:42:29;45,33;30,22;75,55;494999;4949990;4855128
2;18;0001;2024-03-11 00:00;2025-01-07 03:42:29;2025-01-07 03:42:42;7,17;4,78;11,95;28121;281210;1719522
2;18;0002;2024-03-11 00:00;2025-01-07 03:42:43;2025-01-07 03:43:07;13,67;9,11;22,78;156864;1568640;1719522
2;18;0003;2024-03-11 00:00;2025-01-07 03:43:07;2025-01-07 03:43:55;28,11;18,74;46,85;327681;3276810;1719522
2;18;0000;2024-03-11 00:00;2025-01-07 03:42:29;2025-01-07 03:43:55;48,95;32,63;81,58;512666;5126660;5158566
2;19;0001;2024-03-15 00:00;2025-01-07 03:43:56;2025-01-07 03:44:10;7,75;5,17;12,92;28540;285400;1820668
2;19;0002;2024-03-15 00:00;2025-01-07 03:44:10;2025-01-07 03:44:35;14,42;9,61;24,03;161349;1613490;1820668
2;19;0003;2024-03-15 00:00;2025-01-07 03:44:35;2025-01-07 03:45:23;27,75;18,50;46,25;339461;3394610;1820668
2;19;0000;2024-03-15 00:00;2025-01-07 03:43:56;2025-01-07 03:45:23;49,92;33,28;83,20;529350;5293500;5462004
2;20;0001;2024-03-19 00:00;2025-01-07 03:45:24;2025-01-07 03:45:38;8,10;5,40;13,50;28948;289480;1921814
2;20;0002;2024-03-19 00:00;2025-01-07 03:45:39;2025-01-07 03:46:06;15,41;10,27;25,68;165682;1656820;1921814
2;20;0003;2024-03-19 00:00;2025-01-07 03:46:06;2025-01-07 03:46:58;30,44;20,29;50,73;350910;3509100;1921814
2;20;0000;2024-03-19 00:00;2025-01-07 03:45:24;2025-01-07 03:46:58;53,95;35,96;89,91;545540;5455400;5765442
2;21;0001;2024-03-23 00:00;2025-01-07 03:46:58;2025-01-07 03:47:14;8,46;5,64;14,11;29320;293200;2022960
2;21;0002;2024-03-23 00:00;2025-01-07 03:47:14;2025-01-07 03:47:42;15,96;10,64;26,60;169968;1699680;2022960
2;21;0003;2024-03-23 00:00;2025-01-07 03:47:42;2025-01-07 03:48:37;32,15;21,43;53,58;362184;3621840;2022960
2;21;0000;2024-03-23 00:00;2025-01-07 03:46:58;2025-01-07 03:48:37;56,57;37,72;94,29;561472;5614720;6068880
3;2;0001;2024-01-07 00:00;2025-01-07 03:48:38;2025-01-07 03:48:44;2,79;1,86;4,65;10559;105590;101150
3;2;0002;2024-01-07 00:00;2025-01-07 03:48:44;2025-01-07 03:48:54;4,75;3,17;7,92;28365;283650;101150
3;2;0003;2024-01-07 00:00;2025-01-07 03:48:55;2025-01-07 03:49:07;6,34;4,23;10,57;41403;414030;101150
3;2;0000;2024-01-07 00:00;2025-01-07 03:48:38;2025-01-07 03:49:07;13,88;9,25;23,13;80327;803270;303450
3;3;0001;2024-01-11 00:00;2025-01-07 03:49:07;2025-01-07 03:49:14;3,20;2,13;5,33;14148;141480;202300
3;3;0002;2024-01-11 00:00;2025-01-07 03:49:14;2025-01-07 03:49:25;5,67;3,78;9,45;45500;455000;202300
3;3;0003;2024-01-11 00:00;2025-01-07 03:49:25;2025-01-07 03:49:38;7,36;4,90;12,26;72088;720880;202300
3;3;0000;2024-01-11 00:00;2025-01-07 03:49:07;2025-01-07 03:49:38;16,23;10,82;27,04;131736;1317360;606900
3;4;0001;2024-01-15 00:00;2025-01-07 03:49:39;2025-01-07 03:49:46;3,64;2,43;6,06;16537;165370;303450
3;4;0002;2024-01-15 00:00;2025-01-07 03:49:46;2025-01-07 03:49:58;6,64;4,43;11,06;59096;590960;303450
3;4;0003;2024-01-15 00:00;2025-01-07 03:49:59;2025-01-07 03:50:15;8,90;5,93;14,83;98634;986340;303450
