COD_REGIAO;COD_UF;COD_MUNICIPIO;COD_UFMUN
3;31;24906;3124906
3;31;25002;3125002
3;31;25101;3125101
3;31;25200;3125200
3;31;25309;3125309
3;31;25408;3125408
3;31;25606;3125606
3;31;25705;3125705
3;31;25804;3125804
3;31;25903;3125903
3;31;25952;3125952
3;31;26000;3126000
3;31;26109;3126109
3;31;26208;3126208
3;31;26307;3126307
3;31;26406;3126406
3;31;26505;3126505
3;31;26604;3126604
3;31;26703;3126703
3;31;26752;3126752
3;31;26802;3126802
3;31;26901;3126901
3;31;26950;3126950
3;31;27008;3127008
3;31;27057;3127057
3;31;27073;3127073
3;31;27107;3127107
3;31;27206;3127206
3;31;27305;3127305
3;31;27339;3127339
3;31;27354;3127354
3;31;27370;3127370
3;31;27388;3127388
3;31;27404;3127404
3;31;27503;3127503
3;31;27602;3127602
3;31;27701;3127701
3;31;27800;3127800
3;31;27909;3127909
3;31;28006;3128006
3;31;28105;3128105
3;31;28204;3128204
3;31;28253;3128253
3;31;28303;3128303
3;31;28402;3128402
3;31;28501;3128501
3;31;28600;3128600
3;31;28709;3128709
3;31;28808;3128808
3;31;28907;3128907
3;31;29004;3129004
3;31;29103;3129103
3;31;29202;3129202
3;31;29301;3129301
3;31;29400;3129400
3;31;29509;3129509
3;31;29608;3129608
3;31;29657;3129657
3;31;29707;3129707
3;31;29806;3129806
3;31;29905;3129905
3;31;30002;3130002
3;31;30051;3130051
3;31;30101;3130101
3;31;30200;3130200
3;31;30309;3130309
3;31;30408;3130408
3;31;30507;3130507
3;31;30556;3130556
3;31;30606;3130606
3;31;30655;3130655
3;31;30705;3130705
3;31;30804;3130804
3;31;30903;3130903
3;31;31000;3131000
3;31;31109;3131109
3;31;31158;3131158
3;31;31208;3131208
3;31;31307;3131307
3;31;31406;3131406
3;31;31505;3131505
3;31;31604;3131604
3;31;31703;3131703
3;31;31802;3131802
3;31;31901;3131901
3;31;32008;3132008
3;31;32107;3132107
3;31;32206;3132206
3;31;32305;3132305
3;31;32404;3132404
3;31;32503;3132503
3;31;32602;3132602
3;31;32701;3132701
3;31;32800;3132800
3;31;32909;3132909
3;31;33006;3133006
3;31;33105;3133105
3;31;33204;3133204
3;31;33303;3133303
3;31;33402;3133402
3;31;33501;3133501
3;31;33600;3133600
3;31;33709;3133709
3;31;33758;3133758
3;31;33808;3133808
3;31;33907;3133907
3;31;34004;3134004
3;31;34103;3134103
3;31;34202;3134202
3;31;34301;3134301
3;31;34400;3134400
3;31;34509;3134509
3;31;34608;3134608
3;31;34707;3134707
3;31;34806;3134806
3;31;34905;3134905
3;31;35001;3135001
3;31;35050;3135050
3;31;35076;3135076
3;31;35100;3135100
3;31;35209;3135209
3;31;35308;3135308
3;31;35357;3135357
3;31;35407;3135407
3;31;35456;3135456
3;31;35506;3135506
3;31;35605;3135605
3;31;35704;3135704
3;31;35803;3135803
3;31;35902;3135902
3;31;36009;3136009
3;31;36108;3136108
3;31;36207;3136207
3;31;36306;3136306
3;31;36405;3136405
3;31;36504;3136504
3;31;36520;3136520
3;31;36553;3136553
3;31;36579;3136579
3;31;36652;3136652
3;31;36702;3136702
3;31;36801;3136801
3;31;36900;3136900
3;31;36959;3136959
3;31;37007;3137007
3;31;37106;3137106
3;31;37205;3137205
3;31;37304;3137304
3;31;37403;3137403
3;31;37502;3137502
3;31;37536;3137536
3;31;37601;3137601
3;31;37700;3137700
3;31;37809;3137809
3;31;37908;3137908
3;31;38005;3138005
3;31;38104;3138104
3;31;38203;3138203
3;31;38302;3138302
3;31;38351;3138351
3;31;38401;3138401
3;31;38500;3138500
3;31;38609;3138609
3;31;38625;3138625
3;31;38658;3138658
3;31;38674;3138674
3;31;38682;3138682
3;31;38708;3138708
3;31;38807;3138807
3;31;38906;3138906
3;31;39003;3139003
3;31;39102;3139102
3;31;39201;3139201
3;31;39250;3139250
3;31;39300;3139300
3;31;39409;3139409
3;31;39508;3139508
3;31;39607;3139607
3;31;39805;3139805
3;31;39706;3139706
3;31;39904;3139904
3;31;40001;3140001
3;31;40100;3140100
3;31;40159;3140159
3;31;40209;3140209
3;31;40308;3140308
3;31;40407;3140407
3;31;40506;3140506
3;31;40530;3140530
3;31;40555;3140555
3;31;40605;3140605
3;31;40704;3140704
3;31;71501;3171501
3;31;40803;3140803
3;31;40852;3140852
3;31;40902;3140902
3;31;41009;3141009
3;31;41108;3141108
3;31;41207;3141207
3;31;41306;3141306
3;31;41405;3141405
3;31;41504;3141504
3;31;41603;3141603
3;31;41702;3141702
3;31;41801;3141801
3;31;41900;3141900
3;31;42007;3142007
3;31;42106;3142106
3;31;42205;3142205
3;31;42254;3142254
3;31;42304;3142304
3;31;42403;3142403
3;31;42502;3142502
3;31;42601;3142601
3;31;42700;3142700
3;31;42809;3142809
3;31;42908;3142908
3;31;43005;3143005
3;31;43104;3143104
3;31;43153;3143153
3;31;43203;3143203
3;31;43401;3143401
3;31;43302;3143302
3;31;43450;3143450
3;31;43500;3143500
3;31;43609;3143609
3;31;43708;3143708
3;31;43807;3143807
3;31;43906;3143906
3;31;44003;3144003
3;31;44102;3144102
3;31;44201;3144201
3;31;44300;3144300
3;31;44359;3144359
3;31;44375;3144375
3;31;44409;3144409
3;31;44508;3144508
3;31;44607;3144607
3;31;44656;3144656
3;31;44672;3144672
3;31;44706;3144706
3;31;44805;3144805
3;31;44904;3144904
3;31;45000;3145000
3;31;45059;3145059
3;31;45109;3145109
3;31;45208;3145208
3;31;36603;3136603
3;31;45307;3145307
3;31;45356;3145356
3;31;45372;3145372
3;31;45406;3145406
3;31;45455;3145455
3;31;45505;3145505
3;31;45604;3145604
3;31;45703;3145703
3;31;45802;3145802
3;31;45851;3145851
3;31;45877;3145877
3;31;45901;3145901
3;31;46008;3146008
3;31;46107;3146107
3;31;46206;3146206
3;31;46255;3146255
3;31;46305;3146305
3;31;46552;3146552
3;31;46404;3146404
3;31;46503;3146503
3;31;46602;3146602
3;31;46701;3146701
3;31;46750;3146750
3;31;46909;3146909
3;31;47105;3147105
3;31;47006;3147006
3;31;47204;3147204
3;31;47303;3147303
3;31;47402;3147402
3;31;47600;3147600
3;31;47709;3147709
3;31;47808;3147808
3;31;47501;3147501
3;31;47907;3147907
3;31;47956;3147956
3;31;48004;3148004
3;31;48103;3148103
3;31;48202;3148202
3;31;48301;3148301
3;31;48400;3148400
3;31;48509;3148509
3;31;48608;3148608
3;31;48707;3148707
3;31;48756;3148756
3;31;48806;3148806
3;31;48905;3148905
3;31;49002;3149002
3;31;49101;3149101
3;31;49150;3149150
3;31;49200;3149200
3;31;49309;3149309
3;31;49408;3149408
3;31;49507;3149507
3;31;49606;3149606
3;31;49705;3149705
3;31;49804;3149804
3;31;49903;3149903
3;31;49952;3149952
3;31;50000;3150000
3;31;50109;3150109
3;31;50158;3150158
3;31;50208;3150208
3;31;50307;3150307
3;31;50406;3150406
3;31;50505;3150505
3;31;50539;3150539
3;31;50570;3150570
3;31;50604;3150604
3;31;50703;3150703
3;31;50802;3150802
3;31;50901;3150901
3;31;51008;3151008
3;31;51107;3151107
3;31;51206;3151206
3;31;51305;3151305
3;31;51404;3151404
3;31;51503;3151503
3;31;51602;3151602
3;31;51701;3151701
3;31;51800;3151800
3;31;51909;3151909
3;31;52006;3152006
3;31;52105;3152105
3;31;52131;3152131
3;31;52170;3152170
3;31;52204;3152204
3;31;52303;3152303
3;31;52402;3152402
3;31;52501;3152501
3;31;52600;3152600
3;31;52709;3152709
3;31;52808;3152808
3;31;52907;3152907
3;31;53004;3153004
3;31;53103;3153103
3;31;53202;3153202
3;31;53301;3153301
3;31;53400;3153400
3;31;53608;3153608
3;31;53707;3153707
3;31;53806;3153806
3;31;53905;3153905
3;31;54002;3154002
3;31;54101;3154101
3;31;54150;3154150
3;31;54200;3154200
3;31;54309;3154309
3;31;54408;3154408
3;31;54457;3154457
3;31;54507;3154507
3;31;54606;3154606
3;31;54705;3154705
3;31;54804;3154804
3;31;54903;3154903
3;31;55108;3155108
3;31;55009;3155009
3;31;55207;3155207
3;31;55306;3155306
3;31;55405;3155405
3;31;55504;3155504
3;31;55603;3155603
3;31;55702;3155702
3;31;55801;3155801
3;31;55900;3155900
3;31;56007;3156007
3;31;56106;3156106
3;31;56205;3156205
3;31;56304;3156304
3;31;56403;3156403
3;31;56452;3156452
3;31;56502;3156502
3;31;56601;3156601
3;31;56700;3156700
3;31;56809;3156809
3;31;56908;3156908
3;31;57005;3157005
3;31;57104;3157104
3;31;57203;3157203
3;31;57252;3157252
3;31;57278;3157278
3;31;57302;3157302
3;31;57336;3157336
3;31;57377;3157377
3;31;57401;3157401
3;31;57500;3157500
3;31;57609;3157609
3;31;57658;3157658
3;31;57708;3157708
3;31;57807;3157807
3;31;57906;3157906
3;31;58003;3158003
3;31;58102;3158102
3;31;58201;3158201
3;31;59209;3159209
3;31;59407;3159407
3;31;59308;3159308
3;31;59357;3159357
3;31;59506;3159506
3;31;59605;3159605
3;31;59704;3159704
3;31;59803;3159803
3;31;58300;3158300
3;31;58409;3158409
3;31;58508;3158508
3;31;58607;3158607
3;31;58706;3158706
3;31;58805;3158805
3;31;58904;3158904
3;31;58953;3158953
3;31;59001;3159001
3;31;59100;3159100
3;31;59902;3159902
3;31;60009;3160009
3;31;60108;3160108
3;31;60207;3160207
3;31;60306;3160306
3;31;60405;3160405
3;31;60454;3160454
3;31;60504;3160504
3;31;60603;3160603
3;31;60702;3160702
3;31;60801;3160801
3;31;60900;3160900
3;31;60959;3160959
3;31;61007;3161007
3;31;61056;3161056
3;31;61106;3161106
3;31;61205;3161205
3;31;61304;3161304
3;31;61403;3161403
3;31;61502;3161502
3;31;61601;3161601
3;31;61650;3161650
3;31;61700;3161700
3;31;61809;3161809
3;31;61908;3161908
3;31;25507;3125507
3;31;62005;3162005
3;31;62104;3162104
3;31;62203;3162203
3;31;62252;3162252
3;31;62302;3162302
3;31;62401;3162401
3;31;62450;3162450
3;31;62500;3162500
3;31;62559;3162559
3;31;62575;3162575
3;31;62609;3162609
3;31;62658;3162658
3;31;62708;3162708
3;31;62807;3162807
3;31;62906;3162906
3;31;62922;3162922
3;31;62948;3162948
3;31;62955;3162955
3;31;63003;3163003
3;31;63102;3163102
3;31;63201;3163201
3;31;63300;3163300
3;31;63409;3163409
3;31;63508;3163508
3;31;63607;3163607
3;31;63706;3163706
3;31;63805;3163805
3;31;63904;3163904
3;31;64100;3164100
3;31;64001;3164001
3;31;64209;3164209
3;31;64308;3164308
3;31;64407;3164407
3;31;64431;3164431
3;31;64472;3164472
3;31;64506;3164506
3;31;64605;3164605
3;31;64704;3164704
3;31;64803;3164803
3;31;64902;3164902
3;31;65008;3165008
3;31;65107;3165107
3;31;65206;3165206
3;31;65305;3165305
3;31;65404;3165404
3;31;65503;3165503
3;31;65537;3165537
3;31;65560;3165560
3;31;65578;3165578
3;31;65602;3165602
3;31;65701;3165701
3;31;65800;3165800
3;31;65909;3165909
3;31;66006;3166006
3;31;66105;3166105
3;31;66204;3166204
3;31;66303;3166303
3;31;66402;3166402
3;31;66501;3166501
3;31;66600;3166600
3;31;66808;3166808
3;31;66709;3166709
3;31;66907;3166907
3;31;66956;3166956
3;31;67004;3167004
3;31;67103;3167103
3;31;67202;3167202
3;31;65552;3165552
3;31;67301;3167301
3;31;67400;3167400
3;31;67509;3167509
3;31;67608;3167608
3;31;67707;3167707
3;31;67806;3167806
3;31;67905;3167905
3;31;68002;3168002
3;31;68051;3168051
3;31;68101;3168101
3;31;68200;3168200
3;31;68309;3168309
3;31;68408;3168408
3;31;68507;3168507
3;31;68606;3168606
3;31;68705;3168705
3;31;68804;3168804
3;31;68903;3168903
3;31;69000;3169000
3;31;69059;3169059
3;31;69109;3169109
3;31;69208;3169208
3;31;69307;3169307
3;31;69356;3169356
3;31;69406;3169406
3;31;69505;3169505
3;31;69604;3169604
3;31;69703;3169703
3;31;69802;3169802
3;31;69901;3169901
3;31;70008;3170008
3;31;70057;3170057
3;31;70107;3170107
3;31;70206;3170206
3;31;70305;3170305
3;31;70404;3170404
3;31;70438;3170438
3;31;70479;3170479
3;31;70503;3170503
3;31;70529;3170529
3;31;70578;3170578
3;31;70602;3170602
3;31;70651;3170651
3;31;70701;3170701
3;31;70750;3170750
3;31;70800;3170800
3;31;70909;3170909
3;31;71006;3171006
3;31;71030;3171030
3;31;71071;3171071
3;31;71105;3171105
3;31;71154;3171154
3;31;71204;3171204
3;31;71303;3171303
3;31;71402;3171402
3;31;71600;3171600
3;31;71709;3171709
3;31;71808;3171808
3;31;71907;3171907
3;31;72004;3172004
3;31;72103;3172103
3;31;72202;3172202
3;32;00102;3200102
3;32;00169;3200169
3;32;00136;3200136
3;32;00201;3200201
3;32;00300;3200300
3;32;00359;3200359
3;32;00409;3200409
3;32;00508;3200508
3;32;00607;3200607
3;32;00706;3200706
3;32;00805;3200805
3;32;00904;3200904
3;32;01001;3201001
3;32;01100;3201100
3;32;01159;3201159
3;32;01209;3201209
3;32;01308;3201308
3;32;01407;3201407
3;32;01506;3201506
3;32;01605;3201605
3;32;01704;3201704
3;32;01803;3201803
3;32;01902;3201902
3;32;02009;3202009
3;32;02108;3202108
3;32;02207;3202207
3;32;02256;3202256
3;32;02306;3202306
3;32;02405;3202405
3;32;02454;3202454
3;32;02504;3202504
3;32;02553;3202553
3;32;02603;3202603
3;32;02652;3202652
3;32;02702;3202702
3;32;02801;3202801
3;32;02900;3202900
3;32;03007;3203007
3;32;03056;3203056
3;32;03106;3203106
3;32;03130;3203130
3;32;03163;3203163
3;32;03205;3203205
3;32;03304;3203304
3;32;03320;3203320
3;32;03346;3203346
3;32;03353;3203353
3;32;03403;3203403
3;32;03502;3203502
3;32;03601;3203601
3;32;03700;3203700
3;32;03809;3203809
3;32;03908;3203908
3;32;04005;3204005
3;32;04054;3204054
3;32;04104;3204104
3;32;04203;3204203
3;32;04252;3204252
3;32;04302;3204302
3;32;04351;3204351
3;32;04401;3204401
3;32;04500;3204500
3;32;04559;3204559
3;32;04609;3204609
3;32;04658;3204658
3;32;04708;3204708
3;32;04807;3204807
3;32;04906;3204906
3;32;04955;3204955
3;32;05002;3205002
3;32;05010;3205010
3;32;05036;3205036
3;32;05069;3205069
3;32;05101;3205101
3;32;05150;3205150
3;32;05176;3205176
3;32;05200;3205200
3;32;05309;3205309
3;33;00100;3300100
3;33;00159;3300159
3;33;00209;3300209
3;33;00225;3300225
3;33;00233;3300233
3;33;00258;3300258
3;33;00308;3300308
3;33;00407;3300407
3;33;00456;3300456
3;33;00506;3300506
3;33;00605;3300605
3;33;00704;3300704
3;33;00803;3300803
3;33;00902;3300902
3;33;01009;3301009
3;33;01108;3301108
3;33;00936;3300936
3;33;01157;3301157
3;33;01207;3301207
3;33;01306;3301306
3;33;00951;3300951
3;33;01405;3301405
3;33;01504;3301504
3;33;01603;3301603
3;33;01702;3301702
3;33;01801;3301801
3;33;01850;3301850
3;33;01876;3301876
3;33;01900;3301900
3;33;02007;3302007
3;33;02056;3302056
3;33;02106;3302106
3;33;02205;3302205
3;33;02254;3302254
3;33;02270;3302270
3;33;02304;3302304
3;33;02403;3302403
3;33;02452;3302452
3;33;02502;3302502
3;33;02601;3302601
3;33;02700;3302700
3;33;02809;3302809
3;33;02858;3302858
3;33;02908;3302908
3;33;03005;3303005
3;33;03104;3303104
3;33;03203;3303203
3;33;03302;3303302
3;33;03401;3303401
3;33;03500;3303500
3;33;03609;3303609
3;33;03708;3303708
3;33;03807;3303807
3;33;03856;3303856
3;33;03906;3303906
3;33;03955;3303955
3;33;04003;3304003
3;33;04102;3304102
3;33;04110;3304110
3;33;04128;3304128
3;33;04144;3304144
3;33;04151;3304151
3;33;04201;3304201
3;33;04300;3304300
3;33;04409;3304409
3;33;04508;3304508
3;33;04524;3304524
3;33;04557;3304557
3;33;04607;3304607
3;33;04706;3304706
3;33;04805;3304805
3;33;04755;3304755
3;33;04904;3304904
3;33;05000;3305000
3;33;05109;3305109
3;33;05133;3305133
3;33;05158;3305158
3;33;05208;3305208
3;33;05307;3305307
3;33;05406;3305406
3;33;05505;3305505
3;33;05554;3305554
3;33;05604;3305604
3;33;05703;3305703
3;33;05752;3305752
3;33;05802;3305802
3;33;05901;3305901
3;33;06008;3306008
3;33;06107;3306107
3;33;06156;3306156
3;33;06206;3306206
3;33;06305;3306305
3;35;00105;3500105
3;35;00204;3500204
3;35;00303;3500303
3;35;00402;3500402
3;35;00501;3500501
3;35;00550;3500550
3;35;00600;3500600
3;35;00709;3500709
3;35;00758;3500758
3;35;00808;3500808
3;35;00907;3500907
3;35;01004;3501004
3;35;01103;3501103
3;35;01152;3501152
3;35;01202;3501202
3;35;01301;3501301
3;35;01400;3501400
3;35;01509;3501509
3;35;01608;3501608
3;35;01707;3501707
3;35;01806;3501806
3;35;01905;3501905
3;35;02002;3502002
3;35;02101;3502101
3;35;02200;3502200
3;35;02309;3502309
3;35;02408;3502408
3;35;02507;3502507
3;35;02606;3502606
3;35;02705;3502705
3;35;02754;3502754
3;35;02804;3502804
3;35;02903;3502903
3;35;03000;3503000
3;35;03109;3503109
3;35;03158;3503158
3;35;03208;3503208
3;35;03307;3503307
3;35;03356;3503356
3;35;03406;3503406
3;35;03505;3503505
3;35;03604;3503604
3;35;03703;3503703
3;35;03802;3503802
3;35;03901;3503901
3;35;03950;3503950
3;35;04008;3504008
3;35;04107;3504107
3;35;04206;3504206
3;35;04305;3504305
3;35;04404;3504404
3;35;04503;3504503
3;35;04602;3504602
3;35;04701;3504701
3;35;04800;3504800
3;35;04909;3504909
3;35;05005;3505005
3;35;05104;3505104
3;35;05203;3505203
3;35;05302;3505302
3;35;05351;3505351
3;35;05401;3505401
3;35;05500;3505500
3;35;05609;3505609
3;35;05708;3505708
3;35;05807;3505807
3;35;05906;3505906
3;35;06003;3506003
3;35;06102;3506102
3;35;06201;3506201
3;35;06300;3506300
3;35;06359;3506359
3;35;06409;3506409
3;35;06508;3506508
3;35;06607;3506607
3;35;06706;3506706
3;35;06805;3506805
3;35;06904;3506904
3;35;07001;3507001
3;35;07100;3507100
3;35;07159;3507159
3;35;07209;3507209
3;35;07308;3507308
3;35;07407;3507407
3;35;07456;3507456
3;35;07506;3507506
3;35;07605;3507605
3;35;07704;3507704
3;35;07753;3507753
3;35;07803;3507803
3;35;07902;3507902
3;35;08009;3508009
3;35;08108;3508108
3;35;08207;3508207
3;35;08306;3508306
3;35;08405;3508405
3;35;08504;3508504
3;35;08603;3508603
3;35;08702;3508702
3;35;08801;3508801
3;35;08900;3508900
3;35;09007;3509007
3;35;09106;3509106
3;35;09205;3509205
3;35;09254;3509254
3;35;09304;3509304
3;35;09403;3509403
3;35;09452;3509452
3;35;09502;3509502
3;35;09601;3509601
3;35;09700;3509700
3;35;09809;3509809
3;35;09908;3509908
3;35;09957;3509957
3;35;10005;3510005
3;35;10104;3510104
3;35;10153;3510153
3;35;10203;3510203
3;35;10302;3510302
3;35;10401;3510401
3;35;10500;3510500
3;35;10609;3510609
3;35;10708;3510708
3;35;10807;3510807
3;35;10906;3510906
3;35;11003;3511003
3;35;11102;3511102
3;35;11201;3511201
3;35;11300;3511300
3;35;11409;3511409
3;35;11508;3511508
3;35;11607;3511607
3;35;11706;3511706
3;35;57204;3557204
3;35;11904;3511904
3;35;12001;3512001
3;35;12100;3512100
3;35;12209;3512209
3;35;12308;3512308
3;35;12407;3512407
3;35;12506;3512506
3;35;12605;3512605
3;35;12704;3512704
3;35;12803;3512803
3;35;12902;3512902
3;35;13009;3513009
3;35;13108;3513108
3;35;13207;3513207
3;35;13306;3513306
3;35;13405;3513405
3;35;13504;3513504
3;35;13603;3513603
3;35;13702;3513702
3;35;13801;3513801
3;35;13850;3513850
3;35;13900;3513900
3;35;14007;3514007
3;35;14106;3514106
3;35;14205;3514205
3;35;14304;3514304
3;35;14403;3514403
3;35;14502;3514502
3;35;14601;3514601
3;35;14700;3514700
3;35;14809;3514809
3;35;14908;3514908
3;35;14924;3514924
3;35;14957;3514957
3;35;15004;3515004
3;35;15103;3515103
3;35;15129;3515129
3;35;15152;3515152
3;35;15186;3515186
3;35;15194;3515194
3;35;57303;3557303
3;35;15301;3515301
3;35;15202;3515202
3;35;15350;3515350
3;35;15400;3515400
3;35;15608;3515608
3;35;15509;3515509
3;35;15657;3515657
3;35;15707;3515707
3;35;15806;3515806
3;35;15905;3515905
3;35;16002;3516002
3;35;16101;3516101
3;35;16200;3516200
3;35;16309;3516309
3;35;16408;3516408
3;35;16507;3516507
3;35;16606;3516606
3;35;16705;3516705
3;35;16804;3516804
3;35;16853;3516853
3;35;16903;3516903
3;35;17000;3517000
3;35;17109;3517109
3;35;17208;3517208
3;35;17307;3517307
3;35;17406;3517406
3;35;17505;3517505
3;35;17604;3517604
3;35;17703;3517703
3;35;17802;3517802
3;35;17901;3517901
3;35;18008;3518008
3;35;18107;3518107
3;35;18206;3518206
3;35;18305;3518305
3;35;18404;3518404
3;35;18503;3518503
3;35;18602;3518602
3;35;18701;3518701
3;35;18800;3518800
3;35;18859;3518859
3;35;18909;3518909
3;35;19006;3519006
3;35;19055;3519055
3;35;19071;3519071
3;35;19105;3519105
3;35;19204;3519204
3;35;19253;3519253
3;35;19303;3519303
3;35;19402;3519402
3;35;19501;3519501
3;35;19600;3519600
3;35;19709;3519709
3;35;19808;3519808
3;35;19907;3519907
3;35;20004;3520004
3;35;20103;3520103
3;35;20202;3520202
3;35;20301;3520301
3;35;20426;3520426
3;35;20442;3520442
3;35;20400;3520400
3;35;20509;3520509
3;35;20608;3520608
3;35;20707;3520707
3;35;20806;3520806
3;35;20905;3520905
3;35;21002;3521002
3;35;21101;3521101
3;35;21150;3521150
3;35;21200;3521200
3;35;21309;3521309
3;35;21408;3521408
3;35;21507;3521507
3;35;21606;3521606
3;35;21705;3521705
3;35;21804;3521804
3;35;21903;3521903
3;35;22000;3522000
3;35;22109;3522109
3;35;22158;3522158
3;35;22208;3522208
3;35;22307;3522307
3;35;22406;3522406
3;35;22505;3522505
3;35;22604;3522604
3;35;22653;3522653
3;35;22703;3522703
3;35;22802;3522802
3;35;22901;3522901
3;35;23008;3523008
3;35;23107;3523107
3;35;23206;3523206
3;35;23305;3523305
3;35;23404;3523404
3;35;23503;3523503
3;35;23602;3523602
3;35;23701;3523701
3;35;23800;3523800
3;35;23909;3523909
3;35;24006;3524006
3;35;24105;3524105
3;35;24204;3524204
3;35;24303;3524303
3;35;24402;3524402
3;35;24501;3524501
3;35;24600;3524600
3;35;24709;3524709
3;35;24808;3524808
3;35;24907;3524907
3;35;25003;3525003
3;35;25102;3525102
3;35;25201;3525201
3;35;25300;3525300
3;35;25409;3525409
3;35;25508;3525508
3;35;25607;3525607
3;35;25706;3525706
3;35;25805;3525805
3;35;25854;3525854
3;35;25904;3525904
3;35;26001;3526001
3;35;26100;3526100
3;35;26209;3526209
3;35;26308;3526308
3;35;26407;3526407
3;35;26506;3526506
3;35;26605;3526605
3;35;26704;3526704
3;35;26803;3526803
3;35;26902;3526902
3;35;27009;3527009
3;35;27108;3527108
3;35;27207;3527207
3;35;27256;3527256
3;35;27306;3527306
3;35;27405;3527405
3;35;27504;3527504
3;35;27603;3527603
3;35;27702;3527702
3;35;27801;3527801
3;35;27900;3527900
3;35;28007;3528007
3;35;28106;3528106
3;35;28205;3528205
3;35;28304;3528304
3;35;28403;3528403
3;35;28502;3528502
3;35;28601;3528601
3;35;28700;3528700
3;35;28809;3528809
3;35;28858;3528858
3;35;28908;3528908
3;35;29005;3529005
3;35;29104;3529104
3;35;29203;3529203
3;35;29302;3529302
3;35;29401;3529401
3;35;29500;3529500
3;35;29609;3529609
3;35;29658;3529658
3;35;29708;3529708
3;35;29807;3529807
3;35;30003;3530003
3;35;29906;3529906
3;35;30102;3530102
3;35;30201;3530201
3;35;30300;3530300
3;35;30409;3530409
3;35;30508;3530508
3;35;30607;3530607
3;35;30706;3530706
3;35;30805;3530805
3;35;30904;3530904
3;35;31001;3531001
3;35;31100;3531100
3;35;31209;3531209
3;35;31308;3531308
3;35;31407;3531407
3;35;31506;3531506
3;35;31605;3531605
3;35;31803;3531803
3;35;31704;3531704
3;35;31902;3531902
3;35;32009;3532009
3;35;32058;3532058
3;35;32108;3532108
3;35;32157;3532157
3;35;32207;3532207
3;35;32306;3532306
3;35;32405;3532405
3;35;32504;3532504
3;35;32603;3532603
3;35;32702;3532702
3;35;32801;3532801
3;35;32827;3532827
3;35;32843;3532843
3;35;32868;3532868
3;35;32900;3532900
3;35;33007;3533007
3;35;33106;3533106
3;35;33205;3533205
3;35;33304;3533304
3;35;33403;3533403
3;35;33254;3533254
3;35;33502;3533502
3;35;33601;3533601
3;35;33700;3533700
3;35;33809;3533809
3;35;33908;3533908
3;35;34005;3534005
3;35;34104;3534104
3;35;34203;3534203
3;35;34302;3534302
3;35;34401;3534401
3;35;34500;3534500
3;35;34609;3534609
3;35;34708;3534708
3;35;34807;3534807
3;35;34757;3534757
3;35;34906;3534906
3;35;35002;3535002
3;35;35101;3535101
3;35;35200;3535200
3;35;35309;3535309
3;35;35408;3535408
3;35;35507;3535507
3;35;35606;3535606
3;35;35705;3535705
3;35;35804;3535804
3;35;35903;3535903
3;35;36000;3536000
3;35;36109;3536109
3;35;36208;3536208
3;35;36257;3536257
3;35;36307;3536307
3;35;36406;3536406
3;35;36505;3536505
3;35;36570;3536570
3;35;36604;3536604
3;35;36703;3536703
3;35;36802;3536802
3;35;36901;3536901
3;35;37008;3537008
3;35;37107;3537107
3;35;37156;3537156
3;35;37206;3537206
3;35;37305;3537305
3;35;37404;3537404
3;35;37503;3537503
3;35;37602;3537602
3;35;37701;3537701
3;35;37800;3537800
3;35;37909;3537909
3;35;38006;3538006
3;35;38105;3538105
3;35;38204;3538204
3;35;38303;3538303
3;35;38501;3538501
3;35;38600;3538600
3;35;38709;3538709
3;35;38808;3538808
3;35;38907;3538907
3;35;39004;3539004
3;35;39103;3539103
3;35;39202;3539202
3;35;39301;3539301
3;35;39400;3539400
3;35;39509;3539509
3;35;39608;3539608
3;35;39707;3539707
3;35;39806;3539806
3;35;39905;3539905
3;35;40002;3540002
3;35;40101;3540101
3;35;40200;3540200
3;35;40259;3540259
3;35;40309;3540309
3;35;40408;3540408
3;35;40507;3540507
3;35;40606;3540606
3;35;40705;3540705
3;35;40754;3540754
3;35;40804;3540804
3;35;40853;3540853
3;35;40903;3540903
3;35;41000;3541000
3;35;41059;3541059
3;35;41109;3541109
3;35;41208;3541208
3;35;41307;3541307
3;35;41406;3541406
3;35;41505;3541505
3;35;41604;3541604
3;35;41653;3541653
3;35;41703;3541703
3;35;41802;3541802
3;35;41901;3541901
3;35;42008;3542008
3;35;42107;3542107
3;35;42206;3542206
3;35;42305;3542305
3;35;42404;3542404
3;35;42503;3542503
3;35;42602;3542602
3;35;42701;3542701
3;35;42800;3542800
3;35;42909;3542909
3;35;43006;3543006
3;35;43105;3543105
3;35;43204;3543204
3;35;43238;3543238
3;35;43253;3543253
3;35;43303;3543303
3;35;43402;3543402
3;35;43600;3543600
3;35;43709;3543709
3;35;43808;3543808
3;35;43907;3543907
3;35;44004;3544004
3;35;44103;3544103
3;35;44202;3544202
3;35;43501;3543501
3;35;44251;3544251
3;35;44301;3544301
3;35;44400;3544400
3;35;44509;3544509
3;35;44608;3544608
3;35;44707;3544707
3;35;44806;3544806
3;35;44905;3544905
3;35;45001;3545001
3;35;45100;3545100
3;35;45159;3545159
3;35;45209;3545209
3;35;45308;3545308
3;35;45407;3545407
3;35;45506;3545506
3;35;45605;3545605
3;35;45704;3545704
3;35;45803;3545803
3;35;46009;3546009
3;35;46108;3546108
3;35;46207;3546207
3;35;46256;3546256
3;35;46306;3546306
3;35;46405;3546405
3;35;46504;3546504
3;35;46603;3546603
